ordernumber,orderdate,quantityordered,priceeach,sales,country,customername,productline,dealsize,status,producto_id,cliente_id,continente,subregion,capital
10142,2003-08-08,33,100.0,8023.29,United States,Mini Gifts Distributors Ltd.,Classic Cars,Large,Shipped,8,89,Americas,North America,"Washington, D.C."
10153,2003-09-28,20,100.0,4904.0,Spain,Euro Shopping Channel,Classic Cars,Medium,Shipped,8,62,Europe,Southern Europe,Madrid
10165,2003-10-22,44,100.0,8594.52,Singapore,"Dragon Souveniers, Ltd.",Classic Cars,Large,Shipped,8,97,Asia,South-Eastern Asia,Singapore
10176,2003-11-06,33,100.0,7474.5,Italy,L'ordine Souveniers,Classic Cars,Large,Shipped,8,1,Europe,Southern Europe,Rome
10185,2003-11-14,21,100.0,3883.74,United States,Mini Creations Ltd.,Classic Cars,Medium,Shipped,8,27,Americas,North America,"Washington, D.C."
10196,2003-11-26,47,100.0,8887.7,United States,Super Scale Inc.,Classic Cars,Large,Shipped,8,62,Americas,North America,"Washington, D.C."
10208,2004-01-02,46,100.0,8602.92,France,"Saveley & Henriot, Co.",Classic Cars,Large,Shipped,8,77,Europe,Western Europe,Paris
10220,2004-02-12,32,100.0,7181.44,Ireland,"Clover Collections, Co.",Classic Cars,Large,Shipped,8,3,Europe,Northern Europe,Dublin
10231,2004-03-19,42,100.0,8378.58,Spain,CAF Imports,Classic Cars,Large,Shipped,8,70,Europe,Southern Europe,Madrid
10247,2004-05-05,44,100.0,10606.2,Finland,Suominen Souveniers,Classic Cars,Large,Shipped,8,72,Europe,Northern Europe,Helsinki
10272,2004-07-20,35,100.0,5818.4,United States,Diecast Classics Inc.,Classic Cars,Medium,Shipped,8,27,Americas,North America,"Washington, D.C."
10282,2004-08-20,41,100.0,7071.27,United States,Mini Gifts Distributors Ltd.,Classic Cars,Large,Shipped,8,9,Americas,North America,"Washington, D.C."
10293,2004-09-09,46,100.0,8411.56,Italy,Amica Models & Co.,Classic Cars,Large,Shipped,8,62,Europe,Southern Europe,Rome
10306,2004-10-14,31,100.0,6570.76,United Kingdom,"AV Stores, Co.",Classic Cars,Medium,Shipped,8,37,Europe,Northern Europe,London
10314,2004-10-22,38,100.0,7975.44,Denmark,Heintze Collectables,Classic Cars,Large,Shipped,8,97,Europe,Northern Europe,Copenhagen
10325,2004-11-05,42,64.0,2688.0,Norway,Baane Mini Imports,Classic Cars,Small,Shipped,8,51,Europe,Northern Europe,Oslo
10336,2004-11-20,33,57.22,1888.26,France,"La Corne D'abondance, Co.",Classic Cars,Small,Shipped,8,44,Europe,Western Europe,Paris
10348,2004-11-01,48,52.36,2513.28,Spain,"Corrida Auto Replicas, Ltd",Classic Cars,Small,Shipped,8,24,Europe,Southern Europe,Madrid
10359,2004-12-15,42,100.0,4764.48,France,Reims Collectables,Classic Cars,Medium,Shipped,8,79,Europe,Western Europe,Paris
10371,2005-01-23,32,100.0,3560.64,United States,Mini Gifts Distributors Ltd.,Classic Cars,Medium,Shipped,8,59,Americas,North America,"Washington, D.C."
10382,2005-02-17,34,100.0,3823.64,United States,Mini Gifts Distributors Ltd.,Classic Cars,Medium,Shipped,8,32,Americas,North America,"Washington, D.C."
10395,2005-03-17,33,69.12,2280.96,France,Lyon Souveniers,Classic Cars,Small,Shipped,8,96,Europe,Western Europe,Paris
10413,2005-05-05,36,100.0,8677.8,United States,Gift Depot Inc.,Classic Cars,Large,Shipped,8,88,Americas,North America,"Washington, D.C."
10103,2003-01-29,27,100.0,3394.98,Norway,Baane Mini Imports,Trucks and Buses,Medium,Shipped,9,52,Europe,Northern Europe,Oslo
10113,2003-03-26,21,100.0,3415.44,United States,Mini Gifts Distributors Ltd.,Trucks and Buses,Medium,Shipped,9,62,Americas,North America,"Washington, D.C."
10126,2003-05-28,21,100.0,2439.57,Spain,"Corrida Auto Replicas, Ltd",Trucks and Buses,Small,Shipped,9,58,Europe,Southern Europe,Madrid
10140,2003-07-24,38,100.0,4829.8,United States,Technics Stores Inc.,Trucks and Buses,Medium,Shipped,9,52,Americas,North America,"Washington, D.C."
10150,2003-09-19,30,100.0,4100.1,Singapore,"Dragon Souveniers, Ltd.",Trucks and Buses,Medium,Shipped,9,12,Asia,South-Eastern Asia,Singapore
10164,2003-10-21,49,100.0,6563.06,Austria,Mini Auto Werke,Trucks and Buses,Medium,Resolved,9,39,Europe,Central Europe,Vienna
10174,2003-11-06,43,100.0,6817.22,Australia,"Australian Gift Network, Co",Trucks and Buses,Medium,Shipped,9,2,Oceania,Australia and New Zealand,Canberra
10183,2003-11-13,41,100.0,6163.94,United States,"Classic Gift Ideas, Inc",Trucks and Buses,Medium,Shipped,9,3,Americas,North America,"Washington, D.C."
10194,2003-11-25,38,100.0,4933.92,France,"Saveley & Henriot, Co.",Trucks and Buses,Medium,Shipped,9,56,Europe,Western Europe,Paris
10206,2003-12-05,28,100.0,4056.36,Canada,Canadian Gift Exchange Network,Trucks and Buses,Medium,Shipped,9,81,Americas,North America,Ottawa
10216,2004-02-02,43,100.0,5759.42,France,Auto Assoc. & Cie.,Trucks and Buses,Medium,Shipped,9,59,Europe,Western Europe,Paris
10229,2004-03-11,25,100.0,3451.0,United States,Mini Gifts Distributors Ltd.,Trucks and Buses,Medium,Shipped,9,2,Americas,North America,"Washington, D.C."
10245,2004-05-04,38,100.0,5920.4,United States,Super Scale Inc.,Trucks and Buses,Medium,Shipped,9,2,Americas,North America,"Washington, D.C."
10258,2004-06-15,41,100.0,6668.24,Japan,"Tokyo Collectables, Ltd",Trucks and Buses,Medium,Shipped,9,92,Asia,Eastern Asia,Tokyo
10270,2004-07-19,28,100.0,4094.72,Australia,Souveniers And Things Co.,Trucks and Buses,Medium,Shipped,9,54,Oceania,Australia and New Zealand,Canberra
10281,2004-08-19,25,100.0,2938.5,United States,Diecast Classics Inc.,Trucks and Buses,Small,Shipped,9,87,Americas,North America,"Washington, D.C."
10291,2004-09-08,41,100.0,6387.8,Sweden,Scandinavian Gift Ideas,Trucks and Buses,Medium,Shipped,9,96,Europe,Northern Europe,Stockholm
10304,2004-10-11,39,100.0,6396.0,France,Auto Assoc. & Cie.,Trucks and Buses,Medium,Shipped,9,97,Europe,Western Europe,Paris
10313,2004-10-22,21,100.0,2669.1,Canada,Canadian Gift Exchange Network,Trucks and Buses,Small,Shipped,9,1,Americas,North America,Ottawa
10322,2004-11-04,27,100.0,4784.13,United States,Online Diecast Creations Co.,Trucks and Buses,Medium,Shipped,9,19,Americas,North America,"Washington, D.C."
10333,2004-11-18,33,99.21,3273.93,United States,Mini Wheels Co.,Trucks and Buses,Medium,Shipped,9,2,Americas,North America,"Washington, D.C."
10347,2004-11-29,29,100.0,3586.43,Australia,"Australian Collectors, Co.",Trucks and Buses,Medium,Shipped,9,53,Oceania,Australia and New Zealand,Canberra
10357,2004-12-10,49,100.0,5960.36,United States,Mini Gifts Distributors Ltd.,Trucks and Buses,Medium,Shipped,9,44,Americas,North America,"Washington, D.C."
10370,2005-01-20,49,100.0,8470.14,Australia,"Anna's Decorations, Ltd",Trucks and Buses,Large,Shipped,9,90,Oceania,Australia and New Zealand,Canberra
10381,2005-02-17,20,100.0,2952.0,United States,Corporate Gift Ideas Co.,Trucks and Buses,Small,Shipped,9,32,Americas,North America,"Washington, D.C."
10391,2005-03-09,39,63.2,2464.8,Australia,"Anna's Decorations, Ltd",Trucks and Buses,Small,Shipped,9,70,Oceania,Australia and New Zealand,Canberra
10411,2005-05-01,40,100.0,6232.0,Canada,Quebec Home Shopping Network,Trucks and Buses,Medium,Shipped,9,32,Americas,North America,Ottawa
10424,2005-05-31,49,100.0,7969.36,Spain,Euro Shopping Channel,Trucks and Buses,Large,In Process,9,68,Europe,Southern Europe,Madrid
10107,2003-02-24,21,100.0,3036.6,United States,Land of Toys Inc.,Motorcycles,Medium,Shipped,10,55,Americas,North America,"Washington, D.C."
10121,2003-05-07,50,100.0,8284.0,France,Reims Collectables,Motorcycles,Large,Shipped,10,75,Europe,Western Europe,Paris
10134,2003-07-01,20,100.0,2711.2,France,Lyon Souveniers,Motorcycles,Small,Shipped,10,56,Europe,Western Europe,Paris
10145,2003-08-25,49,100.0,8339.8,United States,Toys4GrownUps.com,Motorcycles,Large,Shipped,10,17,Americas,North America,"Washington, D.C."
10159,2003-10-10,38,100.0,6238.84,United States,Corporate Gift Ideas Co.,Motorcycles,Medium,Shipped,10,38,Americas,North America,"Washington, D.C."
10169,2003-11-04,35,100.0,4639.25,Australia,"Anna's Decorations, Ltd",Motorcycles,Medium,Shipped,10,24,Oceania,Australia and New Zealand,Canberra
10180,2003-11-11,40,100.0,6747.6,France,Daedalus Designs Imports,Motorcycles,Medium,Shipped,10,69,Europe,Western Europe,Paris
10189,2003-11-18,28,100.0,4512.48,United States,Toys4GrownUps.com,Motorcycles,Medium,Shipped,10,98,Americas,North America,"Washington, D.C."
10201,2003-12-01,25,100.0,4029.0,United States,Mini Wheels Co.,Motorcycles,Medium,Shipped,10,70,Americas,North America,"Washington, D.C."
10211,2004-01-15,36,100.0,4771.8,France,Auto Canal Petit,Motorcycles,Medium,Shipped,10,86,Europe,Western Europe,Paris
10224,2004-02-21,43,100.0,6087.94,France,Daedalus Designs Imports,Motorcycles,Medium,Shipped,10,11,Europe,Western Europe,Paris
10237,2004-04-05,32,100.0,4193.28,United States,Vitachrome Inc.,Motorcycles,Medium,Shipped,10,16,Americas,North America,"Washington, D.C."
10251,2004-05-18,46,100.0,7552.28,United States,Tekni Collectables Inc.,Motorcycles,Large,Shipped,10,97,Americas,North America,"Washington, D.C."
10263,2004-06-28,48,100.0,6434.4,United States,Gift Depot Inc.,Motorcycles,Medium,Shipped,10,73,Americas,North America,"Washington, D.C."
10276,2004-08-02,43,100.0,5181.5,United States,Online Mini Collectables,Motorcycles,Medium,Shipped,10,59,Americas,North America,"Washington, D.C."
10285,2004-08-27,49,100.0,6863.92,United States,Marta's Replicas Co.,Motorcycles,Medium,Shipped,10,70,Americas,North America,"Washington, D.C."
10299,2004-09-30,24,100.0,4157.04,Finland,"Toys of Finland, Co.",Motorcycles,Medium,Shipped,10,80,Europe,Northern Europe,Helsinki
10309,2004-10-15,26,100.0,4660.24,Norway,Baane Mini Imports,Motorcycles,Medium,Shipped,10,93,Europe,Northern Europe,Oslo
10319,2004-11-03,30,100.0,4111.8,United States,Microscale Inc.,Motorcycles,Medium,Shipped,10,3,Americas,North America,"Washington, D.C."
10329,2004-11-15,24,100.0,3542.64,United States,Land of Toys Inc.,Motorcycles,Medium,Shipped,10,20,Americas,North America,"Washington, D.C."
10341,2004-11-24,55,100.0,8118.55,Austria,Salzburg Collectables,Motorcycles,Large,Shipped,10,59,Europe,Central Europe,Vienna
10362,2005-01-05,22,100.0,3877.06,United States,Technics Stores Inc.,Motorcycles,Medium,Shipped,10,36,Americas,North America,"Washington, D.C."
10375,2005-02-03,49,78.92,3867.08,France,La Rochelle Gifts,Motorcycles,Medium,Shipped,10,19,Europe,Western Europe,Paris
10388,2005-03-03,44,100.0,5951.44,United States,FunGiftIdeas.com,Motorcycles,Medium,Shipped,10,90,Americas,North America,"Washington, D.C."
10403,2005-04-08,66,100.0,8648.64,United Kingdom,"UK Collectables, Ltd.",Motorcycles,Large,Shipped,10,67,Europe,Northern Europe,London
10417,2005-05-13,21,100.0,3447.78,Spain,Euro Shopping Channel,Motorcycles,Medium,Disputed,10,19,Europe,Southern Europe,Madrid
10104,2003-01-31,34,100.0,5958.5,Spain,Euro Shopping Channel,Classic Cars,Medium,Shipped,11,20,Europe,Southern Europe,Madrid
10117,2003-04-16,43,100.0,5911.64,Singapore,"Dragon Souveniers, Ltd.",Classic Cars,Medium,Shipped,11,96,Asia,South-Eastern Asia,Singapore
10127,2003-06-03,46,100.0,7366.44,United States,Muscle Machine Inc,Classic Cars,Large,Shipped,11,71,Americas,North America,"Washington, D.C."
10142,2003-08-08,33,100.0,4985.64,United States,Mini Gifts Distributors Ltd.,Classic Cars,Medium,Shipped,11,52,Americas,North America,"Washington, D.C."
10153,2003-09-28,42,100.0,5393.64,Spain,Euro Shopping Channel,Classic Cars,Medium,Shipped,11,33,Europe,Southern Europe,Madrid
10165,2003-10-22,34,100.0,4880.02,Singapore,"Dragon Souveniers, Ltd.",Classic Cars,Medium,Shipped,11,40,Asia,South-Eastern Asia,Singapore
10176,2003-11-06,47,100.0,8378.69,Italy,L'ordine Souveniers,Classic Cars,Large,Shipped,11,39,Europe,Southern Europe,Rome
10185,2003-11-14,33,100.0,4038.21,United States,Mini Creations Ltd.,Classic Cars,Medium,Shipped,11,82,Americas,North America,"Washington, D.C."
10196,2003-11-26,24,100.0,3807.12,United States,Super Scale Inc.,Classic Cars,Medium,Shipped,11,1,Americas,North America,"Washington, D.C."
10208,2004-01-02,26,100.0,3142.36,France,"Saveley & Henriot, Co.",Classic Cars,Medium,Shipped,11,11,Europe,Western Europe,Paris
10220,2004-02-12,30,100.0,4713.6,Ireland,"Clover Collections, Co.",Classic Cars,Medium,Shipped,11,92,Europe,Northern Europe,Dublin
10230,2004-03-15,43,100.0,7016.31,Germany,"Blauer See Auto, Co.",Classic Cars,Large,Shipped,11,57,Europe,Western Europe,Berlin
10247,2004-05-05,25,100.0,4381.25,Finland,Suominen Souveniers,Classic Cars,Medium,Shipped,11,89,Europe,Northern Europe,Helsinki
10272,2004-07-20,27,100.0,4283.01,United States,Diecast Classics Inc.,Classic Cars,Medium,Shipped,11,50,Americas,North America,"Washington, D.C."
10282,2004-08-20,27,100.0,4364.82,United States,Mini Gifts Distributors Ltd.,Classic Cars,Medium,Shipped,11,23,Americas,North America,"Washington, D.C."
10293,2004-09-09,24,100.0,4242.24,Italy,Amica Models & Co.,Classic Cars,Medium,Shipped,11,31,Europe,Southern Europe,Rome
10306,2004-10-14,34,100.0,4982.7,United Kingdom,"AV Stores, Co.",Classic Cars,Medium,Shipped,11,94,Europe,Northern Europe,London
10314,2004-10-22,46,100.0,6393.54,Denmark,Heintze Collectables,Classic Cars,Medium,Shipped,11,42,Europe,Northern Europe,Copenhagen
10324,2004-11-05,27,54.33,1466.91,United States,Vitachrome Inc.,Classic Cars,Small,Shipped,11,99,Americas,North America,"Washington, D.C."
10336,2004-11-20,33,100.0,4059.33,France,"La Corne D'abondance, Co.",Classic Cars,Medium,Shipped,11,7,Europe,Western Europe,Paris
10348,2004-11-01,47,100.0,4801.52,Spain,"Corrida Auto Replicas, Ltd",Classic Cars,Medium,Shipped,11,16,Europe,Southern Europe,Madrid
10358,2004-12-10,49,55.34,2711.66,Spain,Euro Shopping Channel,Classic Cars,Small,Shipped,11,90,Europe,Southern Europe,Madrid
10372,2005-01-26,40,100.0,5862.0,Japan,"Tokyo Collectables, Ltd",Classic Cars,Medium,Shipped,11,60,Asia,Eastern Asia,Tokyo
10382,2005-02-17,37,100.0,4071.85,United States,Mini Gifts Distributors Ltd.,Classic Cars,Medium,Shipped,11,2,Americas,North America,"Washington, D.C."
10413,2005-05-05,47,100.0,8236.75,United States,Gift Depot Inc.,Classic Cars,Large,Shipped,11,1,Americas,North America,"Washington, D.C."
10108,2003-03-03,45,100.0,6130.35,Philippines,Cruz & Sons Co.,Classic Cars,Medium,Shipped,12,48,Asia,South-Eastern Asia,Manila
10122,2003-05-08,37,99.82,3693.34,France,Marseille Mini Autos,Classic Cars,Medium,Shipped,12,12,Europe,Western Europe,Paris
10135,2003-07-02,48,100.0,6031.68,United States,Mini Gifts Distributors Ltd.,Classic Cars,Medium,Shipped,12,69,Americas,North America,"Washington, D.C."
10147,2003-09-05,31,100.0,3494.94,United States,Collectables For Less Inc.,Classic Cars,Medium,Shipped,12,37,Americas,North America,"Washington, D.C."
10160,2003-10-11,46,100.0,5294.14,United States,"Men 'R' US Retailers, Ltd.",Classic Cars,Medium,Shipped,12,32,Americas,North America,"Washington, D.C."
10170,2003-11-04,47,100.0,5464.69,Austria,Mini Auto Werke,Classic Cars,Medium,Shipped,12,9,Europe,Central Europe,Vienna
10181,2003-11-12,28,100.0,2860.76,Norway,Herkku Gifts,Classic Cars,Small,Shipped,12,99,Europe,Northern Europe,Oslo
10191,2003-11-20,40,100.0,5590.0,Germany,"Toms Spezialitten, Ltd",Classic Cars,Medium,Shipped,12,19,Europe,Western Europe,Berlin
10203,2003-12-02,20,100.0,2254.8,Spain,Euro Shopping Channel,Classic Cars,Small,Shipped,12,48,Europe,Southern Europe,Madrid
10212,2004-01-16,39,100.0,4946.76,Spain,Euro Shopping Channel,Classic Cars,Medium,Shipped,12,80,Europe,Southern Europe,Madrid
10225,2004-02-22,25,99.82,2495.5,Switzerland,"Vida Sport, Ltd",Classic Cars,Small,Shipped,12,3,Europe,Western Europe,Bern
10238,2004-04-09,29,100.0,3167.38,Denmark,Danish Wholesale Imports,Classic Cars,Medium,Shipped,12,20,Europe,Northern Europe,Copenhagen
10253,2004-06-01,22,100.0,2402.84,United Kingdom,"UK Collectables, Ltd.",Classic Cars,Small,Cancelled,12,24,Europe,Northern Europe,London
10266,2004-07-06,22,100.0,2454.54,Italy,L'ordine Souveniers,Classic Cars,Small,Shipped,12,54,Europe,Southern Europe,Rome
10276,2004-08-02,47,100.0,5464.69,United States,Online Mini Collectables,Classic Cars,Medium,Shipped,12,33,Americas,North America,"Washington, D.C."
10287,2004-08-30,45,100.0,4756.5,Switzerland,"Vida Sport, Ltd",Classic Cars,Medium,Shipped,12,24,Europe,Western Europe,Bern
10300,2003-10-04,29,100.0,3984.6,Germany,"Blauer See Auto, Co.",Classic Cars,Medium,Shipped,12,75,Europe,Western Europe,Berlin
10310,2004-10-16,24,100.0,3100.32,Germany,"Toms Spezialitten, Ltd",Classic Cars,Medium,Shipped,12,72,Europe,Western Europe,Berlin
10320,2004-11-03,35,100.0,4850.3,Sweden,"Volvo Model Replicas, Co",Classic Cars,Medium,Shipped,12,36,Europe,Northern Europe,Stockholm
10329,2004-11-15,46,83.63,3846.98,United States,Land of Toys Inc.,Classic Cars,Medium,Shipped,12,38,Americas,North America,"Washington, D.C."
10341,2004-11-24,44,95.93,4220.92,Austria,Salzburg Collectables,Classic Cars,Medium,Shipped,12,84,Europe,Central Europe,Vienna
10363,2005-01-06,34,96.73,3288.82,Finland,Suominen Souveniers,Classic Cars,Medium,Shipped,12,99,Europe,Northern Europe,Helsinki
10376,2005-02-08,35,100.0,3987.2,United States,Boards & Toys Co.,Classic Cars,Medium,Shipped,12,89,Americas,North America,"Washington, D.C."
10389,2005-03-03,25,72.38,1809.5,Sweden,Scandinavian Gift Ideas,Classic Cars,Small,Shipped,12,99,Europe,Northern Europe,Stockholm
10419,2005-05-17,10,100.0,1092.2,Austria,Salzburg Collectables,Classic Cars,Small,Shipped,12,25,Europe,Central Europe,Vienna
10105,2003-02-11,29,100.0,4566.05,Denmark,Danish Wholesale Imports,Classic Cars,Medium,Shipped,13,93,Europe,Northern Europe,Copenhagen
10117,2003-04-16,39,100.0,5938.14,Singapore,"Dragon Souveniers, Ltd.",Classic Cars,Medium,Shipped,13,18,Asia,South-Eastern Asia,Singapore
10127,2003-06-03,42,100.0,8138.76,United States,Muscle Machine Inc,Classic Cars,Large,Shipped,13,82,Americas,North America,"Washington, D.C."
10142,2003-08-08,46,100.0,9470.94,United States,Mini Gifts Distributors Ltd.,Classic Cars,Large,Shipped,13,66,Americas,North America,"Washington, D.C."
10153,2003-09-28,49,100.0,7036.89,Spain,Euro Shopping Channel,Classic Cars,Large,Shipped,13,54,Europe,Southern Europe,Madrid
10165,2003-10-22,27,100.0,5559.03,Singapore,"Dragon Souveniers, Ltd.",Classic Cars,Medium,Shipped,13,35,Asia,South-Eastern Asia,Singapore
10176,2003-11-06,50,100.0,7872.5,Italy,L'ordine Souveniers,Classic Cars,Large,Shipped,13,80,Europe,Southern Europe,Rome
10185,2003-11-14,43,100.0,7886.2,United States,Mini Creations Ltd.,Classic Cars,Large,Shipped,13,61,Americas,North America,"Washington, D.C."
10196,2003-11-26,38,100.0,7232.16,United States,Super Scale Inc.,Classic Cars,Large,Shipped,13,41,Americas,North America,"Washington, D.C."
10208,2004-01-02,20,100.0,3114.4,France,"Saveley & Henriot, Co.",Classic Cars,Medium,Shipped,13,100,Europe,Western Europe,Paris
10220,2004-02-12,27,100.0,5045.22,Ireland,"Clover Collections, Co.",Classic Cars,Medium,Shipped,13,33,Europe,Northern Europe,Dublin
10231,2004-03-19,49,100.0,6952.12,Spain,CAF Imports,Classic Cars,Medium,Shipped,13,68,Europe,Southern Europe,Madrid
10247,2004-05-05,27,100.0,4157.73,Finland,Suominen Souveniers,Classic Cars,Medium,Shipped,13,33,Europe,Northern Europe,Helsinki
10272,2004-07-20,39,100.0,7962.24,United States,Diecast Classics Inc.,Classic Cars,Large,Shipped,13,14,Americas,North America,"Washington, D.C."
10282,2004-08-20,24,100.0,3778.8,United States,Mini Gifts Distributors Ltd.,Classic Cars,Medium,Shipped,13,21,Americas,North America,"Washington, D.C."
10293,2004-09-09,45,100.0,8253.0,Italy,Amica Models & Co.,Classic Cars,Large,Shipped,13,48,Europe,Southern Europe,Rome
10306,2004-10-14,20,100.0,3633.4,United Kingdom,"AV Stores, Co.",Classic Cars,Medium,Shipped,13,20,Europe,Northern Europe,London
